"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 07 13:33:21 EEST 2021","Thu Oct 07 13:33:25 EEST 2021","4060","","","","","","_0154032 check autofilling item key in Internal Supply Request only with one item key",""
"passed","Thu Oct 07 13:39:24 EEST 2021","Thu Oct 07 13:40:55 EEST 2021","91201","","","","","","_020200 preparation",""
"passed","Thu Oct 07 14:20:44 EEST 2021","Thu Oct 07 14:21:30 EEST 2021","45420","","","","","","_0205035 add test command to the list of documents PurchaseReturn",""
"passed","Thu Oct 07 13:42:05 EEST 2021","Thu Oct 07 13:42:18 EEST 2021","12788","","","","","","_023114 check the display of the header of the collapsible group in Sales order",""
"passed","Thu Oct 07 13:48:51 EEST 2021","Thu Oct 07 13:49:15 EEST 2021","24367","","","","","","_155005 saving information about an Item without a completed item key in a document PurchaseOrder",""
"passed","Thu Oct 07 13:40:55 EEST 2021","Thu Oct 07 13:41:08 EEST 2021","13043","","","","","","_018025 check the display of the header of the collapsible group in Purchase Order",""
"passed","Thu Oct 07 13:39:02 EEST 2021","Thu Oct 07 13:39:20 EEST 2021","18338","","","","","","_012025 check box Show item in item key it the Registrations report",""
"passed","Thu Oct 07 14:28:09 EEST 2021","Thu Oct 07 14:28:53 EEST 2021","44045","","","","","","_206001 check message output when creating a Bundle with empty item",""
"passed","Thu Oct 07 13:45:51 EEST 2021","Thu Oct 07 13:46:02 EEST 2021","10976","","","","","","_023121 check the display of the header of the collapsible group in Retail sales receipt",""
"passed","Thu Oct 07 13:55:21 EEST 2021","Thu Oct 07 13:55:36 EEST 2021","15012","","","","","","_0202203 print layout creation with using external data processors",""
"passed","Thu Oct 07 13:42:18 EEST 2021","Thu Oct 07 13:42:29 EEST 2021","10975","","","","","","_024044 check the display of the header of the collapsible group in Sales invoice",""
"passed","Thu Oct 07 13:37:00 EEST 2021","Thu Oct 07 13:37:03 EEST 2021","3331","","","","","","_012012 inability to create your own company for Partner",""
"passed","Thu Oct 07 13:35:20 EEST 2021","Thu Oct 07 13:35:26 EEST 2021","5239","","","","","","_010018 check the display on the Partners Description ENG form after changes (without re-open)",""
"passed","Thu Oct 07 14:19:00 EEST 2021","Thu Oct 07 14:19:53 EEST 2021","52563","","","","","","_0205032 add test command to the list of documents Physical Count By Location",""
"passed","Thu Oct 07 13:56:45 EEST 2021","Thu Oct 07 13:59:17 EEST 2021","151935","","","","","","_0205001 preparation (commands)",""
"passed","Thu Oct 07 13:38:54 EEST 2021","Thu Oct 07 13:39:02 EEST 2021","7765","","","","","","_012020 check sorting of item keys",""
"passed","Thu Oct 07 13:46:16 EEST 2021","Thu Oct 07 13:46:22 EEST 2021","6593","","","","","","_02023 check the display of the header of the collapsible group in PlannedReceiptReservation",""
"passed","Thu Oct 07 13:53:58 EEST 2021","Thu Oct 07 13:54:04 EEST 2021","5812","","","","","","_0156010 Store keeper workspace (create GR)",""
"passed","Thu Oct 07 13:35:13 EEST 2021","Thu Oct 07 13:35:20 EEST 2021","7518","","","","","","_0154049 check impossibility deleting of the store field by line with the product in a  ShipmentConfirmation",""
"passed","Thu Oct 07 13:35:26 EEST 2021","Thu Oct 07 13:35:34 EEST 2021","8532","","","","","","_010019 check the display on the Company Description ENG form after changes (without re-open)",""
"passed","Thu Oct 07 13:33:13 EEST 2021","Thu Oct 07 13:33:17 EEST 2021","3871","","","","","","_0154030 check autofilling item key in Inventory transfer by item only with one item key",""
"passed","Thu Oct 07 13:32:19 EEST 2021","Thu Oct 07 13:32:26 EEST 2021","7115","","","","","","_0154015 check autofilling the Partner term field in Sales return",""
"passed","Thu Oct 07 14:30:55 EEST 2021","Thu Oct 07 14:31:02 EEST 2021","7785","","","","","","_206205 duplicate check (not multi language catalog)",""
"passed","Thu Oct 07 13:33:30 EEST 2021","Thu Oct 07 13:33:43 EEST 2021","12613","","","","","","_0154035 search the item key selection list",""
"passed","Thu Oct 07 15:24:23 EEST 2021","Thu Oct 07 15:24:48 EEST 2021","25390","","","","","","_015452 check message output when trying to create a subsequent order document with the status without movements",""
"passed","Thu Oct 07 15:18:28 EEST 2021","Thu Oct 07 15:19:14 EEST 2021","46426","","","","","","_154509 message when trying to re-create Sales invoice based on Shipment confirmation",""
"passed","Thu Oct 07 15:19:43 EEST 2021","Thu Oct 07 15:20:06 EEST 2021","23144","","","","","","_154512 message when trying to re-create Purchase invoice based on Purchase order",""
"passed","Thu Oct 07 15:21:18 EEST 2021","Thu Oct 07 15:21:45 EEST 2021","27379","","","","","","_154520 message when trying to re-create Shipment confirmation based on Sales invoice",""
"passed","Thu Oct 07 15:19:14 EEST 2021","Thu Oct 07 15:19:43 EEST 2021","28730","","","","","","_154510 message when trying to re-create Purchase invoice based on Goods receipt",""
"passed","Thu Oct 07 15:24:48 EEST 2021","Thu Oct 07 15:25:02 EEST 2021","13564","","","","","","_015456 notification when trying to post a Sales order without filling procurement method",""
"passed","Thu Oct 07 15:22:06 EEST 2021","Thu Oct 07 15:22:28 EEST 2021","22340","","","","","","_154526 message when trying to create Goods receipt based on Purchase invoice with Service",""
"passed","Thu Oct 07 15:20:56 EEST 2021","Thu Oct 07 15:21:18 EEST 2021","21526","","","","","","_154518 message when trying to re-create Shipment confirmation based on Sales order (Shipment confirmation before Sales invoic)",""
"passed","Thu Oct 07 15:20:06 EEST 2021","Thu Oct 07 15:20:32 EEST 2021","25383","","","","","","_154514 message when trying to re-create Goods receipt based on Purchase order",""
"passed","Thu Oct 07 15:21:45 EEST 2021","Thu Oct 07 15:22:06 EEST 2021","20551","","","","","","_154524 message when trying to create Shipment confirmation based on Sales invoice with Service",""
"passed","Thu Oct 07 15:22:48 EEST 2021","Thu Oct 07 15:23:04 EEST 2021","16434","","","","","","_154530 message when trying to re-create Purchase order/Inventory transfer order based on Internal supply request",""
"passed","Thu Oct 07 15:25:02 EEST 2021","Thu Oct 07 15:25:05 EEST 2021","2907","","","","","","_999999 close TestClient session",""
"failed","Thu Oct 07 15:23:04 EEST 2021","Thu Oct 07 15:24:16 EEST 2021","72370","","","","","","_015450 check message output for SO when trying to create a purchase order/SC",""
"passed","Thu Oct 07 15:20:32 EEST 2021","Thu Oct 07 15:20:56 EEST 2021","24586","","","","","","_154516 message when trying to re-create Sales invoice based on Sales order (Sales invoice before Shipment confirmation)",""
"passed","Thu Oct 07 15:22:28 EEST 2021","Thu Oct 07 15:22:48 EEST 2021","19491","","","","","","_154528 message when trying to create Purchase order based on Sales order with procurement method stock and NoReserve, with Service",""
"passed","Thu Oct 07 15:17:26 EEST 2021","Thu Oct 07 15:18:28 EEST 2021","62058","","","","","","_154500 preparation (information messages)",""
"passed","Thu Oct 07 15:45:50 EEST 2021","Thu Oct 07 15:45:55 EEST 2021","5494","","","","","","_0154075 check partner, legal name, company, store input by search in line in a document Shipment confirmation (in english)",""
"passed","Thu Oct 07 15:45:55 EEST 2021","Thu Oct 07 15:45:59 EEST 2021","3229","","","","","","_0154076 check company, store input by search in line in a document InternalSupplyRequest (in english)",""
"passed","Thu Oct 07 15:42:35 EEST 2021","Thu Oct 07 15:42:43 EEST 2021","7653","","","","","","_0154050 check item and item key input by search in line in a document Sales order (in english)",""
"passed","Thu Oct 07 15:50:34 EEST 2021","Thu Oct 07 15:50:41 EEST 2021","6299","","","","","","_01540112 check item and item key input by search in line in a document Purchase order closing (in english)",""
"passed","Thu Oct 07 15:45:29 EEST 2021","Thu Oct 07 15:45:37 EEST 2021","7513","","","","","","_0154072 check partner, legal name, Partner term, company and store input by search in line in a document Purchase return (in english)",""
"passed","Thu Oct 07 15:50:00 EEST 2021","Thu Oct 07 15:50:07 EEST 2021","6512","","","","","","_01540108 check item and item key input by search in line in a document Planned receipt reservation (in english)",""
"passed","Thu Oct 07 15:49:49 EEST 2021","Thu Oct 07 15:49:57 EEST 2021","7670","","","","","","_01540106 check partner, legal name, Partner term, company and store input by search in line in a document Retail return receipt (in english)",""
"passed","Thu Oct 07 15:45:18 EEST 2021","Thu Oct 07 15:45:29 EEST 2021","11375","","","","","","_0154071 check partner, legal name, Partner term, company and store input by search in line in a document Purchase invoice (in english)",""
"passed","Thu Oct 07 15:42:43 EEST 2021","Thu Oct 07 15:42:50 EEST 2021","7094","","","","","","_0154051 check item and item key input by search in line in a document Sales invoice (in english)",""
"passed","Thu Oct 07 15:43:47 EEST 2021","Thu Oct 07 15:43:52 EEST 2021","4895","","","","","","_0154061 check item and item key input by search in line in a document Bundling (in english)",""
"passed","Thu Oct 07 15:47:25 EEST 2021","Thu Oct 07 15:47:37 EEST 2021","11581","","","","","","_0154087 check company, sender, receiver, send currency, receive currency, cash advance holder input by search in line in a Cash Transfer Order (in english)",""
"passed","Thu Oct 07 15:46:12 EEST 2021","Thu Oct 07 15:46:19 EEST 2021","7074","","","","","","_0154080 check partner, legal name, Partner term, company and store input by search in line in a document Retail sales receipt (in english)",""
"passed","Thu Oct 07 15:47:11 EEST 2021","Thu Oct 07 15:47:25 EEST 2021","14409","","","","","","_0154086 check company, Cash accounts, transaction type, currency, partner, payee, input by search in line in a Cash receipt (in english)",""
"passed","Thu Oct 07 15:44:10 EEST 2021","Thu Oct 07 15:44:16 EEST 2021","6095","","","","","","_015406403 check item and item key input by search in line in a document PhysicalInventory (in english)",""
"passed","Thu Oct 07 15:43:52 EEST 2021","Thu Oct 07 15:43:57 EEST 2021","5259","","","","","","_0154062 check item and item key input by search in line in a document UnBundling (in english)",""
"passed","Thu Oct 07 15:46:03 EEST 2021","Thu Oct 07 15:46:07 EEST 2021","4060","","","","","","_0154078 check company, store input by search in line in a InventoryTransfer (in english)",""
"passed","Thu Oct 07 15:46:23 EEST 2021","Thu Oct 07 15:46:27 EEST 2021","4045","","","","","","_0154082 check company, store, item box input by search in line in a UnBundling (in english)",""
"passed","Thu Oct 07 15:44:40 EEST 2021","Thu Oct 07 15:44:45 EEST 2021","4683","","","","","","_0154066 check partner, legal name, company, currency input by search in line in a document Reconcilation statement (in english)",""
"passed","Thu Oct 07 15:48:29 EEST 2021","Thu Oct 07 15:48:36 EEST 2021","6921","","","","","","_0154095 check store, company, tabular part input by search in line in StockAdjustmentAsSurplus (in english)",""
"passed","Thu Oct 07 15:49:57 EEST 2021","Thu Oct 07 15:50:00 EEST 2021","3502","","","","","","_01540107 company, store input by search in line in a document Planned receipt reservation (in english)",""
"passed","Thu Oct 07 15:43:10 EEST 2021","Thu Oct 07 15:43:17 EEST 2021","6897","","","","","","_0154055 check item and item key input by search in line in a document Purchase order (in english)",""
"passed","Thu Oct 07 15:41:27 EEST 2021","Thu Oct 07 15:42:35 EEST 2021","68272","","","","","","_0154000 preparation",""
"passed","Thu Oct 07 15:44:04 EEST 2021","Thu Oct 07 15:44:10 EEST 2021","6290","","","","","","_015406402 check item and item key input by search in line in a document StockAdjustmentAsWriteOff (in english)",""
"passed","Thu Oct 07 15:44:45 EEST 2021","Thu Oct 07 15:44:52 EEST 2021","7111","","","","","","_0154067 check partner, legal name, Partner term, company and store input by search in line in a document Sales invoice (in english)",""
"passed","Thu Oct 07 15:49:40 EEST 2021","Thu Oct 07 15:49:44 EEST 2021","4300","","","","","","_0154099 check partner and legal name (in english) input by search in line in Invoice Match",""
"passed","Thu Oct 07 15:45:37 EEST 2021","Thu Oct 07 15:45:45 EEST 2021","7520","","","","","","_0154073 check partner, legal name, Partner term, company and store input by search in line in a document Purchase return order (in english)",""
"passed","Thu Oct 07 15:50:14 EEST 2021","Thu Oct 07 15:50:21 EEST 2021","6526","","","","","","_01540110 check item and item key input by search in line in a document Sales order closing (in english)",""
"passed","Thu Oct 07 15:43:29 EEST 2021","Thu Oct 07 15:43:35 EEST 2021","5503","","","","","","_0154058 check item and item key input by search in line in a document InternalSupplyRequest (in english)",""
"passed","Thu Oct 07 15:46:07 EEST 2021","Thu Oct 07 15:46:12 EEST 2021","4675","","","","","","_0154079 check item and item key input by search in line in a document Retail sales receipt (in english)",""
"passed","Thu Oct 07 15:50:21 EEST 2021","Thu Oct 07 15:50:34 EEST 2021","13418","","","","","","_01540111 check partner, legal name, Partner term, company and store input by search in line in a document Purchase order closing (in english)",""
"passed","Thu Oct 07 15:43:17 EEST 2021","Thu Oct 07 15:43:24 EEST 2021","6504","","","","","","_0154056 check item and item key input by search in line in a document Goods Receipt (in english)",""
"passed","Thu Oct 07 15:50:41 EEST 2021","Thu Oct 07 15:50:44 EEST 2021","3449","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 15:47:55 EEST 2021","Thu Oct 07 15:48:05 EEST 2021","10776","","","","","","_0154089 check company, account, currency input by search in line in Incoming payment order (in english)",""
"passed","Thu Oct 07 15:44:22 EEST 2021","Thu Oct 07 15:44:28 EEST 2021","5894","","","","","","_015406405 check item and item key input by search in line in a document ItemStockAdjustment (in english)",""
"passed","Thu Oct 07 15:44:32 EEST 2021","Thu Oct 07 15:44:40 EEST 2021","8247","","","","","","_0154066 check partner, legal name, Partner term, company and store input by search in line in a document Sales order (in english)",""
"passed","Thu Oct 07 15:48:19 EEST 2021","Thu Oct 07 15:48:22 EEST 2021","2420","","","","","","_0154093 check store input by search in line in PhysicalInventory (in english)",""
"passed","Thu Oct 07 15:47:37 EEST 2021","Thu Oct 07 15:47:46 EEST 2021","9139","","","","","","_0154088 check company, operation type, partner, legal name, Partner term, profit loss center, expence type input by search in line in a CreditNote (in english)",""
"passed","Thu Oct 07 15:46:53 EEST 2021","Thu Oct 07 15:47:11 EEST 2021","17691","","","","","","_0154085 check company, Cash/Bank accounts, transaction type, currency, partner, payee, input by search in line in a Bank receipt (in english)",""
"passed","Thu Oct 07 15:43:35 EEST 2021","Thu Oct 07 15:43:41 EEST 2021","6082","","","","","","_0154059 check item and item key input by search in line in a document InventoryTransferOrder (in english)",""
"passed","Thu Oct 07 15:44:59 EEST 2021","Thu Oct 07 15:45:06 EEST 2021","7312","","","","","","_0154069 check partner, legal name, Partner term, company and store input by search in line in a document Sales return order (in english)",""
"passed","Thu Oct 07 15:50:07 EEST 2021","Thu Oct 07 15:50:14 EEST 2021","7671","","","","","","_01540109 check partner, legal name, Partner term, company and store input by search in line in a document Sales order closing (in english)",""
"passed","Thu Oct 07 15:42:50 EEST 2021","Thu Oct 07 15:42:57 EEST 2021","6711","","","","","","_0154052 check item and item key input by search in line in a document Sales return order (in english)",""
"passed","Thu Oct 07 15:42:57 EEST 2021","Thu Oct 07 15:43:03 EEST 2021","6696","","","","","","_0154053 check item and item key input by search in line in a document Sales return (in english)",""
"passed","Thu Oct 07 15:49:34 EEST 2021","Thu Oct 07 15:49:40 EEST 2021","6303","","","","","","_0154098 check company and account (in english) input by search in line in CashExpense",""
"passed","Thu Oct 07 15:48:16 EEST 2021","Thu Oct 07 15:48:19 EEST 2021","3248","","","","","","_0154092 check store, responsible person input by search in line in PhysicalCountByLocation (in english)",""
"passed","Thu Oct 07 15:43:57 EEST 2021","Thu Oct 07 15:44:04 EEST 2021","6307","","","","","","_015406401 check item and item key input by search in line in a document StockAdjustmentAsSurplus (in english)",""
"passed","Thu Oct 07 15:45:45 EEST 2021","Thu Oct 07 15:45:50 EEST 2021","5485","","","","","","_0154074 check partner, legal name, company, store input by search in line in a document Goods Receipt (in english)",""
"passed","Thu Oct 07 15:49:27 EEST 2021","Thu Oct 07 15:49:34 EEST 2021","6490","","","","","","_0154097 check company and account (in english) input by search in line in Cash revenue",""
"passed","Thu Oct 07 15:43:41 EEST 2021","Thu Oct 07 15:43:47 EEST 2021","6091","","","","","","_0154060 check item and item key input by search in line in a document InventoryTransfer (in english)",""
"passed","Thu Oct 07 15:47:46 EEST 2021","Thu Oct 07 15:47:55 EEST 2021","8729","","","","","","_0154100 check company, operation type, partner, legal name, Partner term, profit loss center, expence type input by search in line in a DebitNote (in english)",""
"passed","Thu Oct 07 15:48:36 EEST 2021","Thu Oct 07 15:49:27 EEST 2021","51390","","","","","","_0154096 check company, account, currency input by search in line in Opening Entry (in english)",""
"passed","Thu Oct 07 15:44:16 EEST 2021","Thu Oct 07 15:44:22 EEST 2021","6094","","","","","","_015406404 check item and item key input by search in line in a document PhysicalCountByLocation (in english)",""
"passed","Thu Oct 07 15:49:44 EEST 2021","Thu Oct 07 15:49:49 EEST 2021","4635","","","","","","_01540105 check item and item key input by search in line in a document Retail return receipt (in english)",""
"passed","Thu Oct 07 15:46:27 EEST 2021","Thu Oct 07 15:46:40 EEST 2021","12815","","","","","","_0154083 check company, Cash accounts, transaction type, currency, partner, payee, Partner term input by search in line in a Cash payment (in english)",""
"passed","Thu Oct 07 15:45:59 EEST 2021","Thu Oct 07 15:46:03 EEST 2021","4070","","","","","","_0154077 check partner, legal name, company, store input by search in line in a document InventoryTransferOrder (in english)",""
"passed","Thu Oct 07 15:46:19 EEST 2021","Thu Oct 07 15:46:23 EEST 2021","4112","","","","","","_0154081 check company, store, item bundle input by search in line in a Bundling (in english)",""
"passed","Thu Oct 07 15:46:40 EEST 2021","Thu Oct 07 15:46:53 EEST 2021","13400","","","","","","_0154084 check company, Cash/Bank accounts, transaction type, currency, partner, payee, Partner term input by search in line in a Bank payment (in english)",""
"passed","Thu Oct 07 15:44:52 EEST 2021","Thu Oct 07 15:44:59 EEST 2021","7113","","","","","","_0154068 check partner, legal name, Partner term, company and store input by search in line in a document Sales return (in english)",""
"passed","Thu Oct 07 15:44:28 EEST 2021","Thu Oct 07 15:44:32 EEST 2021","3925","","","","","","_0154065 check item, item key and properties input by search in line in a document Price list (in english)",""
"passed","Thu Oct 07 15:48:05 EEST 2021","Thu Oct 07 15:48:16 EEST 2021","10769","","","","","","_0154090 check company, account, currency input by search in line in Outgoing payment order (in english)",""
"passed","Thu Oct 07 15:48:22 EEST 2021","Thu Oct 07 15:48:29 EEST 2021","7120","","","","","","_0154094 check store, company, tabular part input by search in line in StockAdjustmentAsWriteOff (in english)",""
"passed","Thu Oct 07 15:43:03 EEST 2021","Thu Oct 07 15:43:10 EEST 2021","6908","","","","","","_0154054 check item and item key input by search in line in a document Purchase invoice (in english)",""
"passed","Thu Oct 07 15:45:06 EEST 2021","Thu Oct 07 15:45:18 EEST 2021","11778","","","","","","_0154070 check partner, legal name, Partner term, company and store input by search in line in a document Purchase order (in english)",""
"passed","Thu Oct 07 15:43:24 EEST 2021","Thu Oct 07 15:43:29 EEST 2021","5677","","","","","","_0154057 check item and item key input by search in line in a document Shipment confirmation (in english)",""
"passed","Thu Oct 07 14:41:54 EEST 2021","Thu Oct 07 14:42:10 EEST 2021","16023","","","","","","_028905 create document Goods Receipt based on Inventory transfer",""
"passed","Thu Oct 07 14:45:19 EEST 2021","Thu Oct 07 14:46:00 EEST 2021","40446","","","","","","_029518 creating a bundle of 2 different properties + one repeating of the same item + 1 other item",""
"passed","Thu Oct 07 14:49:32 EEST 2021","Thu Oct 07 14:49:35 EEST 2021","2929","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 14:38:46 EEST 2021","Thu Oct 07 14:39:01 EEST 2021","15838","","","","","","_028810 create document Shipment confirmation based on Inventory transfer",""
"passed","Thu Oct 07 14:43:29 EEST 2021","Thu Oct 07 14:44:00 EEST 2021","31084","","","","","","_029500 preparation (Bundling)",""
"passed","Thu Oct 07 14:40:22 EEST 2021","Thu Oct 07 14:40:25 EEST 2021","3194","","","","","","_300506 check connection to Shipment Confirmation report ""Related documents""",""
"passed","Thu Oct 07 14:42:39 EEST 2021","Thu Oct 07 14:42:49 EEST 2021","9767","","","","","","_028903 create document Goods Receipt based on Sales return (Create button)",""
"passed","Thu Oct 07 14:46:00 EEST 2021","Thu Oct 07 14:46:22 EEST 2021","21946","","","","","","_029519 create Bundling (Store use Goods receipt, does not use Shipment confirmation)",""
"passed","Thu Oct 07 14:44:00 EEST 2021","Thu Oct 07 14:44:21 EEST 2021","21295","","","","","","_029501 create Bundling (Store does not use Shipment confirmation and Goods receipt)",""
"passed","Thu Oct 07 14:47:49 EEST 2021","Thu Oct 07 14:48:00 EEST 2021","11813","","","","","","_029601 create Unbundling on a product with a specification (specification created in advance, Store does not use Shipment confirmation and Goods receipt)",""
"passed","Thu Oct 07 14:44:21 EEST 2021","Thu Oct 07 14:44:25 EEST 2021","3457","","","","","","_029502 check the automatic creation of the Bundle specification",""
"passed","Thu Oct 07 14:38:33 EEST 2021","Thu Oct 07 14:38:39 EEST 2021","6355","","","","","","_028805 create document Shipment confirmation based on 2 SO",""
"passed","Thu Oct 07 14:42:49 EEST 2021","Thu Oct 07 14:43:19 EEST 2021","30023","","","","","","_028931 check link/unlink form in the GR (Sales return)",""
"passed","Thu Oct 07 14:38:39 EEST 2021","Thu Oct 07 14:38:46 EEST 2021","6448","","","","","","_028806 create document Shipment confirmation based on SI (with SO, SI>SO)",""
"passed","Thu Oct 07 14:44:57 EEST 2021","Thu Oct 07 14:45:19 EEST 2021","22535","","","","","","_029516 checking duplicate specifications when creating the same bundle",""
"passed","Thu Oct 07 14:46:22 EEST 2021","Thu Oct 07 14:46:47 EEST 2021","25584","","","","","","_029520 create Bundling (Store use Shipment confirmation, does not use Goods receipt)",""
"passed","Thu Oct 07 14:39:53 EEST 2021","Thu Oct 07 14:40:17 EEST 2021","23557","","","","","","_028831 check link/unlink form in the SC (Purchase return)",""
"passed","Thu Oct 07 14:38:16 EEST 2021","Thu Oct 07 14:38:25 EEST 2021","8608","","","","","","_028801 create document Shipment confirmation based on SI (with SO)",""
"passed","Thu Oct 07 14:48:57 EEST 2021","Thu Oct 07 14:49:18 EEST 2021","20333","","","","","","_029611 create Unbundling (+check movements) for bundl (there is a Bundling document) for which the specification was changed",""
"passed","Thu Oct 07 14:47:05 EEST 2021","Thu Oct 07 14:47:49 EEST 2021","44037","","","","","","_029600 preparation (Unbundling)",""
"passed","Thu Oct 07 14:48:00 EEST 2021","Thu Oct 07 14:48:47 EEST 2021","46117","","","","","","_029604 create Unbundling on a product with a specification (specification created in advance, Store use Shipment confirmation and Goods receipt)",""
"passed","Thu Oct 07 14:44:25 EEST 2021","Thu Oct 07 14:44:49 EEST 2021","24577","","","","","","_029507 create Bundling ( Store use Shipment confirmation and Goods receipt)",""
"passed","Thu Oct 07 14:46:47 EEST 2021","Thu Oct 07 14:46:53 EEST 2021","5473","","","","","","_029521 check the output of the document movement report for Bundling",""
"passed","Thu Oct 07 14:38:25 EEST 2021","Thu Oct 07 14:38:33 EEST 2021","7715","","","","","","_028804 create document Shipment confirmation based on SI (without SO)",""
"passed","Thu Oct 07 14:41:44 EEST 2021","Thu Oct 07 14:41:54 EEST 2021","9531","","","","","","_028902 create document Goods Receipt based on Purchase order (with PI, PI>PO)",""
"passed","Thu Oct 07 14:42:10 EEST 2021","Thu Oct 07 14:42:39 EEST 2021","29317","","","","","","_028930 check link/unlink form in the GR",""
"passed","Thu Oct 07 14:43:26 EEST 2021","Thu Oct 07 14:43:29 EEST 2021","2999","","","","","","_300507 check connection to GoodsReceipt report ""Related documents""",""
"passed","Thu Oct 07 14:34:17 EEST 2021","Thu Oct 07 14:38:16 EEST 2021","239618","","","","","","_028800 preparation (Shipment confirmation)",""
"passed","Thu Oct 07 14:44:52 EEST 2021","Thu Oct 07 14:44:57 EEST 2021","4661","","","","","","_029515 check automatic creation of ItemKey by bundles",""
"passed","Thu Oct 07 14:43:19 EEST 2021","Thu Oct 07 14:43:26 EEST 2021","6726","","","","","","_028932 cancel line in the PO and create GR",""
"passed","Thu Oct 07 14:47:01 EEST 2021","Thu Oct 07 14:47:05 EEST 2021","3447","","","","","","_300519 check connection to Bundling report ""Related documents""",""
"passed","Thu Oct 07 14:39:01 EEST 2021","Thu Oct 07 14:39:24 EEST 2021","22349","","","","","","_028815 create document Shipment confirmation based on Purchase return",""
"passed","Thu Oct 07 14:40:25 EEST 2021","Thu Oct 07 14:41:38 EEST 2021","72504","","","","","","_028900 preparation (Goods receipt)",""
"passed","Thu Oct 07 14:46:53 EEST 2021","Thu Oct 07 14:47:01 EEST 2021","8322","","","","","","_02951901 clear movements Bundling and check that there is no movements on the registers",""
"passed","Thu Oct 07 14:49:35 EEST 2021","Thu Oct 07 14:50:19 EEST 2021","43779","","","","","","_0297000 preparation",""
"passed","Thu Oct 07 14:40:17 EEST 2021","Thu Oct 07 14:40:22 EEST 2021","5711","","","","","","_028832 cancel line in the SO and create SC",""
"passed","Thu Oct 07 14:41:38 EEST 2021","Thu Oct 07 14:41:44 EEST 2021","6333","","","","","","_028901 create document Goods Receipt based on Purchase invoice (with PO, PI>PO)",""
"passed","Thu Oct 07 14:44:49 EEST 2021","Thu Oct 07 14:44:52 EEST 2021","3093","","","","","","_029508 check the automatic creation of an additional specification for the created Bundle",""
"passed","Thu Oct 07 14:49:18 EEST 2021","Thu Oct 07 14:49:29 EEST 2021","11165","","","","","","_029612 create Unbundling",""
"passed","Thu Oct 07 14:39:24 EEST 2021","Thu Oct 07 14:39:53 EEST 2021","29280","","","","","","_028830 check link/unlink form in the SC",""
"passed","Thu Oct 07 14:50:19 EEST 2021","Thu Oct 07 14:50:41 EEST 2021","21718","","","","","","_0297001 create Item stock adjustment",""
"passed","Thu Oct 07 14:48:47 EEST 2021","Thu Oct 07 14:48:57 EEST 2021","10762","","","","","","_029610 create Unbundling (+check movements) for bundl which was created independently",""
"passed","Thu Oct 07 14:49:29 EEST 2021","Thu Oct 07 14:49:32 EEST 2021","3470","","","","","","_300520 check connection to Unbundling report ""Related documents""",""
"passed","Thu Oct 07 15:59:18 EEST 2021","Thu Oct 07 15:59:26 EEST 2021","7743","","","","","","_0201003 copy IT (based on ITO) and check filling in Row Id info table (IT)",""
"passed","Thu Oct 07 15:59:35 EEST 2021","Thu Oct 07 15:59:48 EEST 2021","12421","","","","","","_02104808 check filling in fields Use GR and Use SC from Store in the Inventory transfer (prohibit Use SC = True, Use GR = False)",""
"passed","Thu Oct 07 15:59:07 EEST 2021","Thu Oct 07 15:59:18 EEST 2021","11578","","","","","","_0201002 check filling in Row Id info table in the IT (ITO-IT)",""
"passed","Thu Oct 07 15:59:26 EEST 2021","Thu Oct 07 15:59:35 EEST 2021","9526","","","","","","_021024 create document Inventory Transfer (without ITO)",""
"passed","Thu Oct 07 15:57:09 EEST 2021","Thu Oct 07 15:57:21 EEST 2021","11370","","","","","","_020010 create document Inventory Transfer Order- Store sender does not use Shipment confirmation, Store receiver does not use Goods receipt",""
"passed","Thu Oct 07 15:56:24 EEST 2021","Thu Oct 07 15:56:39 EEST 2021","15530","","","","","","_020001 create document Inventory Transfer Order - Store sender does not use Shipment confirmation, Store receiver use Goods receipt",""
"passed","Thu Oct 07 15:57:21 EEST 2021","Thu Oct 07 15:57:46 EEST 2021","25789","","","","","","_020013 check movements by status and status history of an Inventory Transfer Order",""
"passed","Thu Oct 07 16:00:10 EEST 2021","Thu Oct 07 16:00:17 EEST 2021","7096","","","","","","_02104810 check IT list form statuses",""
"passed","Thu Oct 07 15:56:59 EEST 2021","Thu Oct 07 15:57:09 EEST 2021","10545","","","","","","_020004 create document Inventory Transfer Order- Store sender use Shipment confirmation, Store receiver use Goods receipt",""
"passed","Thu Oct 07 15:55:26 EEST 2021","Thu Oct 07 15:56:24 EEST 2021","57988","","","","","","_020000 preparation",""
"passed","Thu Oct 07 15:57:46 EEST 2021","Thu Oct 07 15:58:07 EEST 2021","20566","","","","","","_020014 create ITO based on Internal supply request",""
"passed","Thu Oct 07 15:56:53 EEST 2021","Thu Oct 07 15:56:59 EEST 2021","5505","","","","","","_020003 copy ITO and check filling in Row Id info table",""
"passed","Thu Oct 07 16:00:17 EEST 2021","Thu Oct 07 16:00:20 EEST 2021","2971","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 15:58:47 EEST 2021","Thu Oct 07 15:59:07 EEST 2021","19495","","","","","","_0201001 create IT based on ITO",""
