"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"Internal","_0910 Forms","_0205006 add test command to the list of documents Purchase invoice","0","0","1","0","0"
"Internal","_0910 Forms","_02020 check the display of the header of the collapsible group in IncomingPaymentOrder","0","0","1","0","0"
"Internal","_0910 Forms","_0205031 add test command to the list of documents Outgoing Payment Order","0","0","1","0","0"
"Internal","_0910 Forms","_155000 preparation (check that the item is not cleared)","0","0","1","0","0"
"Internal","_0910 Forms","_012009 check the move to Partner terms from the Partner card (shows available partner Partner terms)","0","0","1","0","0"
"Internal","_0910 Forms","_0154026 check autofilling item key in Bundling by item only with one item key","0","0","1","0","0"
"Internal","_0910 Forms","_02017 check the display of the header of the collapsible group in CreditNote","0","0","1","0","0"
"Internal","_0910 Forms","_0205025 add test command to the list of documents Internal Supply Request","0","0","1","0","0"
"Internal","_0910 Forms","_0154039 check impossibility deleting of the store field by line with the product in a Sales invoice","0","0","1","0","0"
"Internal","_0910 Forms","_0154019 check autofilling item key in Sales return by item only with one item key","0","0","1","0","0"
"Internal","_0910 Forms","_0154014 check autofilling the Partner term field in Sales return order","0","0","1","0","0"
"Internal","_0910 Forms","_0154020 check autofilling item key in Shipment Confirmation by item only with one item key","0","0","1","0","0"
"Internal","_0910 Forms","_010025 auto set Unused checkbox for wrong element in the catalog Configuration metadata","0","0","1","0","0"
"Internal","_0910 Forms","_010017 check the move to the Company tab from the Partner (shows the partner's Legal name)","0","0","1","0","0"
"Internal","_0910 Forms","_012020 check row key when cloning a string in Internal supply request","0","0","1","0","0"
"Internal","_0910 Forms","_023122 check the display of the header of the collapsible group in Retail return receipt","0","0","1","0","0"
"Internal","_0910 Forms","_029522 check the display of the header of the collapsible group in Bundling","0","0","1","0","0"
"Internal","_0910 Forms","_0205009 add test command to the list of documents Goods receipt","0","0","1","0","0"
"Internal","_0910 Forms","_0205018 add test command to the list of documents CashPayment","0","0","1","0","0"
"Internal","_0910 Forms","_0154040 check the Deleting of the store field value by line with the service in a document Purchase order","0","0","1","0","0"
"Internal","_0910 Forms","_0202200 preparation (label processing)","0","0","1","0","0"
"Internal","_0910 Forms","_0205008 add test command to the list of documents Shipment confirmation","0","0","1","0","0"
"Internal","_0910 Forms","_0205012 add test command to the list of documents ReconciliationStatement","0","0","1","0","0"
"Internal","_0910 Forms","_02018 check the display of the header of the collapsible group in Internal supply request","0","0","1","0","0"
"Internal","_0910 Forms","_155010 saving information about an Item without a completed item key in a document Unbundling","0","0","1","0","0"
"Internal","_0910 Forms","_0154032 check autofilling item key in Internal Supply Request only with one item key","0","0","1","0","0"
"Internal","_0910 Forms","_020200 preparation","0","0","1","0","0"
"Internal","_0910 Forms","_0205035 add test command to the list of documents PurchaseReturn","0","0","1","0","0"
"Internal","_0910 Forms","_023114 check the display of the header of the collapsible group in Sales order","0","0","1","0","0"
"Internal","_0910 Forms","_155005 saving information about an Item without a completed item key in a document PurchaseOrder","0","0","1","0","0"
"Internal","_0910 Forms","_018025 check the display of the header of the collapsible group in Purchase Order","0","0","1","0","0"
"Internal","_0910 Forms","_012025 check box Show item in item key it the Registrations report","0","0","1","0","0"
"Internal","_0910 Forms","_206001 check message output when creating a Bundle with empty item","0","0","1","0","0"
"Internal","_0910 Forms","_023121 check the display of the header of the collapsible group in Retail sales receipt","0","0","1","0","0"
"Internal","_0910 Forms","_0202203 print layout creation with using external data processors","0","0","1","0","0"
"Internal","_0910 Forms","_024044 check the display of the header of the collapsible group in Sales invoice","0","0","1","0","0"
"Internal","_0910 Forms","_012012 inability to create your own company for Partner","0","0","1","0","0"
"Internal","_0910 Forms","_010018 check the display on the Partners Description ENG form after changes (without re-open)","0","0","1","0","0"
"Internal","_0910 Forms","_0205032 add test command to the list of documents Physical Count By Location","0","0","1","0","0"
"Internal","_0910 Forms","_0205001 preparation (commands)","0","0","1","0","0"
"Internal","_0910 Forms","_012020 check sorting of item keys","0","0","1","0","0"
"Internal","_0910 Forms","_02023 check the display of the header of the collapsible group in PlannedReceiptReservation","0","0","1","0","0"
"Internal","_0910 Forms","_0156010 Store keeper workspace (create GR)","0","0","1","0","0"
"Internal","_0910 Forms","_0154049 check impossibility deleting of the store field by line with the product in a  ShipmentConfirmation","0","0","1","0","0"
"Internal","_0910 Forms","_010019 check the display on the Company Description ENG form after changes (without re-open)","0","0","1","0","0"
"Internal","_0910 Forms","_0154030 check autofilling item key in Inventory transfer by item only with one item key","0","0","1","0","0"
"Internal","_0910 Forms","_0154015 check autofilling the Partner term field in Sales return","0","0","1","0","0"
"Internal","_0910 Forms","_206205 duplicate check (not multi language catalog)","0","0","1","0","0"
"Internal","_0910 Forms","_0154035 search the item key selection list","0","0","1","0","0"
"Internal","_0910 Forms","_015452 check message output when trying to create a subsequent order document with the status without movements","0","0","1","0","0"
"Internal","_0910 Forms","_154509 message when trying to re-create Sales invoice based on Shipment confirmation","0","0","1","0","0"
"Internal","_0910 Forms","_154512 message when trying to re-create Purchase invoice based on Purchase order","0","0","1","0","0"
"Internal","_0910 Forms","_154520 message when trying to re-create Shipment confirmation based on Sales invoice","0","0","1","0","0"
"Internal","_0910 Forms","_154510 message when trying to re-create Purchase invoice based on Goods receipt","0","0","1","0","0"
"Internal","_0910 Forms","_015456 notification when trying to post a Sales order without filling procurement method","0","0","1","0","0"
"Internal","_0910 Forms","_154526 message when trying to create Goods receipt based on Purchase invoice with Service","0","0","1","0","0"
"Internal","_0910 Forms","_154518 message when trying to re-create Shipment confirmation based on Sales order (Shipment confirmation before Sales invoic)","0","0","1","0","0"
"Internal","_0910 Forms","_154514 message when trying to re-create Goods receipt based on Purchase order","0","0","1","0","0"
"Internal","_0910 Forms","_154524 message when trying to create Shipment confirmation based on Sales invoice with Service","0","0","1","0","0"
"Internal","_0910 Forms","_154530 message when trying to re-create Purchase order/Inventory transfer order based on Internal supply request","0","0","1","0","0"
"Internal","_0910 Forms","_015450 check message output for SO when trying to create a purchase order/SC","1","0","0","0","0"
"Internal","_0910 Forms","_154516 message when trying to re-create Sales invoice based on Sales order (Sales invoice before Shipment confirmation)","0","0","1","0","0"
"Internal","_0910 Forms","_154528 message when trying to create Purchase order based on Sales order with procurement method stock and NoReserve, with Service","0","0","1","0","0"
"Internal","_0910 Forms","_154500 preparation (information messages)","0","0","1","0","0"
"Internal","_0910 Forms","_0154075 check partner, legal name, company, store input by search in line in a document Shipment confirmation (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154076 check company, store input by search in line in a document InternalSupplyRequest (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154050 check item and item key input by search in line in a document Sales order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540112 check item and item key input by search in line in a document Purchase order closing (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154072 check partner, legal name, Partner term, company and store input by search in line in a document Purchase return (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540108 check item and item key input by search in line in a document Planned receipt reservation (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540106 check partner, legal name, Partner term, company and store input by search in line in a document Retail return receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154071 check partner, legal name, Partner term, company and store input by search in line in a document Purchase invoice (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154051 check item and item key input by search in line in a document Sales invoice (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154061 check item and item key input by search in line in a document Bundling (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154087 check company, sender, receiver, send currency, receive currency, cash advance holder input by search in line in a Cash Transfer Order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154080 check partner, legal name, Partner term, company and store input by search in line in a document Retail sales receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154086 check company, Cash accounts, transaction type, currency, partner, payee, input by search in line in a Cash receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_015406403 check item and item key input by search in line in a document PhysicalInventory (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154062 check item and item key input by search in line in a document UnBundling (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154078 check company, store input by search in line in a InventoryTransfer (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154082 check company, store, item box input by search in line in a UnBundling (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154066 check partner, legal name, company, currency input by search in line in a document Reconcilation statement (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154095 check store, company, tabular part input by search in line in StockAdjustmentAsSurplus (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540107 company, store input by search in line in a document Planned receipt reservation (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154055 check item and item key input by search in line in a document Purchase order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_015406402 check item and item key input by search in line in a document StockAdjustmentAsWriteOff (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154067 check partner, legal name, Partner term, company and store input by search in line in a document Sales invoice (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154099 check partner and legal name (in english) input by search in line in Invoice Match","0","0","1","0","0"
"Internal","_0910 Forms","_0154073 check partner, legal name, Partner term, company and store input by search in line in a document Purchase return order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540110 check item and item key input by search in line in a document Sales order closing (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154058 check item and item key input by search in line in a document InternalSupplyRequest (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154079 check item and item key input by search in line in a document Retail sales receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540111 check partner, legal name, Partner term, company and store input by search in line in a document Purchase order closing (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154056 check item and item key input by search in line in a document Goods Receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154089 check company, account, currency input by search in line in Incoming payment order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_015406405 check item and item key input by search in line in a document ItemStockAdjustment (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154066 check partner, legal name, Partner term, company and store input by search in line in a document Sales order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154093 check store input by search in line in PhysicalInventory (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154088 check company, operation type, partner, legal name, Partner term, profit loss center, expence type input by search in line in a CreditNote (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154085 check company, Cash/Bank accounts, transaction type, currency, partner, payee, input by search in line in a Bank receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154059 check item and item key input by search in line in a document InventoryTransferOrder (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154069 check partner, legal name, Partner term, company and store input by search in line in a document Sales return order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540109 check partner, legal name, Partner term, company and store input by search in line in a document Sales order closing (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154052 check item and item key input by search in line in a document Sales return order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154053 check item and item key input by search in line in a document Sales return (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154098 check company and account (in english) input by search in line in CashExpense","0","0","1","0","0"
"Internal","_0910 Forms","_0154092 check store, responsible person input by search in line in PhysicalCountByLocation (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_015406401 check item and item key input by search in line in a document StockAdjustmentAsSurplus (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154074 check partner, legal name, company, store input by search in line in a document Goods Receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154097 check company and account (in english) input by search in line in Cash revenue","0","0","1","0","0"
"Internal","_0910 Forms","_0154060 check item and item key input by search in line in a document InventoryTransfer (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154100 check company, operation type, partner, legal name, Partner term, profit loss center, expence type input by search in line in a DebitNote (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154096 check company, account, currency input by search in line in Opening Entry (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_015406404 check item and item key input by search in line in a document PhysicalCountByLocation (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_01540105 check item and item key input by search in line in a document Retail return receipt (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154083 check company, Cash accounts, transaction type, currency, partner, payee, Partner term input by search in line in a Cash payment (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154077 check partner, legal name, company, store input by search in line in a document InventoryTransferOrder (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154081 check company, store, item bundle input by search in line in a Bundling (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154084 check company, Cash/Bank accounts, transaction type, currency, partner, payee, Partner term input by search in line in a Bank payment (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154068 check partner, legal name, Partner term, company and store input by search in line in a document Sales return (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154065 check item, item key and properties input by search in line in a document Price list (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154090 check company, account, currency input by search in line in Outgoing payment order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154094 check store, company, tabular part input by search in line in StockAdjustmentAsWriteOff (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154054 check item and item key input by search in line in a document Purchase invoice (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154070 check partner, legal name, Partner term, company and store input by search in line in a document Purchase order (in english)","0","0","1","0","0"
"Internal","_0910 Forms","_0154057 check item and item key input by search in line in a document Shipment confirmation (in english)","0","0","1","0","0"
"Internal","_0288 Inventory","_028905 create document Goods Receipt based on Inventory transfer","0","0","1","0","0"
"Internal","_0288 Inventory","_029518 creating a bundle of 2 different properties + one repeating of the same item + 1 other item","0","0","1","0","0"
"Internal","_0288 Inventory","_999999 close TestClient session","0","0","1","0","0"
"Internal","_0288 Inventory","_028810 create document Shipment confirmation based on Inventory transfer","0","0","1","0","0"
"Internal","_0288 Inventory","_029500 preparation (Bundling)","0","0","1","0","0"
"Internal","_0288 Inventory","_300506 check connection to Shipment Confirmation report ""Related documents""","0","0","1","0","0"
"Internal","_0288 Inventory","_028903 create document Goods Receipt based on Sales return (Create button)","0","0","1","0","0"
"Internal","_0288 Inventory","_029519 create Bundling (Store use Goods receipt, does not use Shipment confirmation)","0","0","1","0","0"
"Internal","_0288 Inventory","_029501 create Bundling (Store does not use Shipment confirmation and Goods receipt)","0","0","1","0","0"
"Internal","_0288 Inventory","_029601 create Unbundling on a product with a specification (specification created in advance, Store does not use Shipment confirmation and Goods receipt)","0","0","1","0","0"
"Internal","_0288 Inventory","_029502 check the automatic creation of the Bundle specification","0","0","1","0","0"
"Internal","_0288 Inventory","_028805 create document Shipment confirmation based on 2 SO","0","0","1","0","0"
"Internal","_0288 Inventory","_028931 check link/unlink form in the GR (Sales return)","0","0","1","0","0"
"Internal","_0288 Inventory","_028806 create document Shipment confirmation based on SI (with SO, SI>SO)","0","0","1","0","0"
"Internal","_0288 Inventory","_029516 checking duplicate specifications when creating the same bundle","0","0","1","0","0"
"Internal","_0288 Inventory","_029520 create Bundling (Store use Shipment confirmation, does not use Goods receipt)","0","0","1","0","0"
"Internal","_0288 Inventory","_028831 check link/unlink form in the SC (Purchase return)","0","0","1","0","0"
"Internal","_0288 Inventory","_028801 create document Shipment confirmation based on SI (with SO)","0","0","1","0","0"
"Internal","_0288 Inventory","_029611 create Unbundling (+check movements) for bundl (there is a Bundling document) for which the specification was changed","0","0","1","0","0"
"Internal","_0288 Inventory","_029600 preparation (Unbundling)","0","0","1","0","0"
"Internal","_0288 Inventory","_029604 create Unbundling on a product with a specification (specification created in advance, Store use Shipment confirmation and Goods receipt)","0","0","1","0","0"
"Internal","_0288 Inventory","_029507 create Bundling ( Store use Shipment confirmation and Goods receipt)","0","0","1","0","0"
"Internal","_0288 Inventory","_029521 check the output of the document movement report for Bundling","0","0","1","0","0"
"Internal","_0288 Inventory","_028804 create document Shipment confirmation based on SI (without SO)","0","0","1","0","0"
"Internal","_0288 Inventory","_028902 create document Goods Receipt based on Purchase order (with PI, PI>PO)","0","0","1","0","0"
"Internal","_0288 Inventory","_028930 check link/unlink form in the GR","0","0","1","0","0"
"Internal","_0288 Inventory","_300507 check connection to GoodsReceipt report ""Related documents""","0","0","1","0","0"
"Internal","_0288 Inventory","_028800 preparation (Shipment confirmation)","0","0","1","0","0"
"Internal","_0288 Inventory","_029515 check automatic creation of ItemKey by bundles","0","0","1","0","0"
"Internal","_0288 Inventory","_028932 cancel line in the PO and create GR","0","0","1","0","0"
"Internal","_0288 Inventory","_300519 check connection to Bundling report ""Related documents""","0","0","1","0","0"
"Internal","_0288 Inventory","_028815 create document Shipment confirmation based on Purchase return","0","0","1","0","0"
"Internal","_0288 Inventory","_028900 preparation (Goods receipt)","0","0","1","0","0"
"Internal","_0288 Inventory","_02951901 clear movements Bundling and check that there is no movements on the registers","0","0","1","0","0"
"Internal","_0288 Inventory","_0297000 preparation","0","0","1","0","0"
"Internal","_0288 Inventory","_028832 cancel line in the SO and create SC","0","0","1","0","0"
"Internal","_0288 Inventory","_028901 create document Goods Receipt based on Purchase invoice (with PO, PI>PO)","0","0","1","0","0"
"Internal","_0288 Inventory","_029508 check the automatic creation of an additional specification for the created Bundle","0","0","1","0","0"
"Internal","_0288 Inventory","_029612 create Unbundling","0","0","1","0","0"
"Internal","_0288 Inventory","_028830 check link/unlink form in the SC","0","0","1","0","0"
"Internal","_0288 Inventory","_0297001 create Item stock adjustment","0","0","1","0","0"
"Internal","_0288 Inventory","_029610 create Unbundling (+check movements) for bundl which was created independently","0","0","1","0","0"
"Internal","_0288 Inventory","_300520 check connection to Unbundling report ""Related documents""","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_0201003 copy IT (based on ITO) and check filling in Row Id info table (IT)","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_02104808 check filling in fields Use GR and Use SC from Store in the Inventory transfer (prohibit Use SC = True, Use GR = False)","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_0201002 check filling in Row Id info table in the IT (ITO-IT)","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_021024 create document Inventory Transfer (without ITO)","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020010 create document Inventory Transfer Order- Store sender does not use Shipment confirmation, Store receiver does not use Goods receipt","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020001 create document Inventory Transfer Order - Store sender does not use Shipment confirmation, Store receiver use Goods receipt","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020013 check movements by status and status history of an Inventory Transfer Order","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_02104810 check IT list form statuses","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020004 create document Inventory Transfer Order- Store sender use Shipment confirmation, Store receiver use Goods receipt","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020000 preparation","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020014 create ITO based on Internal supply request","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020003 copy ITO and check filling in Row Id info table","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_999999 close TestClient session","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_0201001 create IT based on ITO","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_02104809 create IT using form link/unlink","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_020002 check filling in Row Id info table in the ITO","0","0","1","0","0"
"Internal","_0200 Inventory transfer","_0201000 preparation","0","0","1","0","0"
"Internal","_0050 Catalogs","_005110 filling in the ""UI groups"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_005120 set Coat/Jeans specification creation","0","0","1","0","0"
"Internal","_0050 Catalogs","_005113 filling in the ""Item types"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_005115 adding general additional attributes and properties for catalog Item","0","0","1","0","0"
"Internal","_0050 Catalogs","_0051193 filling in Package unit when create new item (copy)","0","0","1","0","0"
"Internal","_0050 Catalogs","_005126 check Dimensions and weight information (item key)","0","0","1","0","0"
"Internal","_0050 Catalogs","_005026 filling in the ""Item segments content"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_0051192 filling in Package unit when create new item","0","0","1","0","0"
"Internal","_0050 Catalogs","_005114 filling in the settings for creating ItemKeys for Item type Coat and Jeans","0","0","1","0","0"
"Internal","_0050 Catalogs","_005117 filling in Item keys","0","0","1","0","0"
"Internal","_0050 Catalogs","_005210 filling in the ""Partner Items"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_0050601 check Dimensions and weight information (item unit)","0","0","1","0","0"
"Internal","_0050 Catalogs","_005111 filling in the ""Add attribute and property""","0","0","1","0","0"
"Internal","_0050 Catalogs","_005119 packaging for Jeans","0","0","1","0","0"
"Internal","_0050 Catalogs","_005121 filling item key according to specification for set","0","0","1","0","0"
"Internal","_0050 Catalogs","_0051191 filling in Package unit","0","0","1","0","0"
"Internal","_0050 Catalogs","_005125 check Dimensions and weight information (item)","0","0","1","0","0"
"Internal","_0050 Catalogs","_005116 filling in the ""Items"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_00506 filling in the ""Units"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_005112 filling in Additional attribute values with type Additional attribute values","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067020 unpost ITO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066030 check locking header in the PR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060003 check auto link button in the SI","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068005 check locking tab in the PhysicalInventory with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060005 check link/unlink form in the SR","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2069015 delete linked string in the Retail sales receipt (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067037 delete ITO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068002 check locking header in the PhysicalInventory with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066006 check locking tab in the PI with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066007 check locking tab in the GR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068019 unpost Physical inventory with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067016 delete linked string in the ISR (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065051 check locking tab in the Planned receipt reservation with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066034 unpost PR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065038 delete linked string in the SR (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066005 check locking tab in the PO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065017 delete linked string in the SC (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067002 check locking header in the ISR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2069002 check locking header in the Retail sales receipt with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065003 check locking header in the SI with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067018 delete linked string in the IT (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065050 check locking header in the Planned receipt reservation with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066004 check locking header in the GR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066013 change quantity in the linked string in the GR, GR before PI (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065032 check locking tab in the SR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","2050002 check filling in Reconcilation statement","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065034 unpost SR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060020 check button Show quantity in base unit in the Link form","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068006 check locking tab in the StockAdjustmentAsSurplus with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067015 change quantity in the linked string in the IT (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066038 delete linked string in the PR (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060004 check link/unlink form in the SRO","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060019 check link form in the PI with Serial Lot number","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065005 check locking tab in the SO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068015 delete linked string in the Physical inventory (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066035 delete PRO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068007 check locking tab in the StockAdjustmentAsWriteOff with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067036 delete ISR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2069005 check locking tab in the Retail sales receipt with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065025 delete SC with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065013 change quantity in the linked string in the SC, SC before SI (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066025 delete GR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065001 preparation (locking linked strings)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_999999 close TestClient session","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066023 delete PO with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065021 unpost SC with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065040 change quantity in the linked string in the SR (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065010 change quantity in the linked string in the SO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066016 delete linked string in the PI (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066015 delete linked string in the PO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060016 check price in the PI when link document with different price","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065031 check locking tab in the SRO with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066021 unpost GR with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068003 check locking header in the StockAdjustmentAsSurplus with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2065037 delete linked string in the SRO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2066024 delete PI with linked strings (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067007 check locking tab in the IT with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060015 check form select items from basis documents in the SI","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067014 change quantity in the linked string in the ITO (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2067005 check locking tab in the ISR with linked documents (one session)","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2060010 select items from basis documents in the SI","0","0","1","0","0"
"Internal","_0950 LinkedTransaction","_2068004 check locking header in the StockAdjustmentAsWriteOff with linked documents (one session)","0","0","1","0","0"
